venue,year,identifier,heading,paper_id,title,authors,electronic_edition,comment
FOCS,1965,conf/focs/focs65,Session V,https://dblp.org/db/conf/focs/focs65.html#conf/focs/Nievergelt65,Partially ordered classes of finite automata.,n/JurgNievergelt: Jürg Nievergelt,https://doi.org/10.1109/FOCS.1965.22,
FOCS,1965,conf/focs/focs65,Session V,https://dblp.org/db/conf/focs/focs65.html#conf/focs/Giveon65,Transparent categories and categories of transition systems.,32/6308: Yehoshafat Give'on,https://doi.org/10.1109/FOCS.1965.34,
FOCS,1965,conf/focs/focs65,Session V,https://dblp.org/db/conf/focs/focs65.html#conf/focs/BavelM65,Reversibility in monadic algebras and automata.,75/4269: Zamir Bavel; 99/4089: David E. Muller,https://doi.org/10.1109/FOCS.1965.25,
FOCS,1965,conf/focs/focs65,Session V,https://dblp.org/db/conf/focs/focs65.html#conf/focs/Wagner65,On connecting modules together uniformly to form a modular computer.,10/6164: Eric G. Wagner,https://doi.org/10.1109/FOCS.1965.17,
FOCS,1965,conf/focs/focs65,Session V,https://dblp.org/db/conf/focs/focs65.html#conf/focs/Carlyle65,"State-calculable stochastic sequential machines, equivalences, and events.",24/5807: Jack W. Carlyle,https://doi.org/10.1109/FOCS.1965.26,
FOCS,1965,conf/focs/focs65,Session VI,https://dblp.org/db/conf/focs/focs65.html#conf/focs/TerrisM65,Investigation and simulation of a self-repairing digital computer.,45/428: I. Terris; 67/6877: Michel A. Melkanoff,https://doi.org/10.1109/FOCS.1965.13,
FOCS,1965,conf/focs/focs65,Session VI,https://dblp.org/db/conf/focs/focs65.html#conf/focs/BuckinghamCCN65,The controls automation system.,39/6207: B. R. S. Buckingham; 58/275: William C. Carter; 79/232: W. R. Crawford; 97/1029: G. A. Nowell,https://doi.org/10.1109/FOCS.1965.30,
FOCS,1965,conf/focs/focs65,Session VI,https://dblp.org/db/conf/focs/focs65.html#conf/focs/HacklS65,An integrated approach to automated computer maintenance.,84/2214: F. J. Hackl; 84/5142: R. W. Shirk,https://doi.org/10.1109/FOCS.1965.3,
FOCS,1965,conf/focs/focs65,Session VI,https://dblp.org/db/conf/focs/focs65.html#conf/focs/Warfield65,Synthesis of switching circuits to yield prescribed probability relations.,16/298: John N. Warfield,https://doi.org/10.1109/FOCS.1965.28,
FOCS,1965,conf/focs/focs65,Session VI,https://dblp.org/db/conf/focs/focs65.html#conf/focs/Snapp65,Holiac-A family of student-constructed logic teaching aids.,30/3309: Parker W. Snapp,https://doi.org/10.1109/FOCS.1965.12,
FOCS,1966,conf/focs/focs66,Session I,https://dblp.org/db/conf/focs/focs66.html#conf/focs/Younger66,Context-Free Language Processing in Time n^3.,55/4980: Daniel H. Younger,https://doi.org/10.1109/SWAT.1966.7,
FOCS,1966,conf/focs/focs66,Session I,https://dblp.org/db/conf/focs/focs66.html#conf/focs/LewisS66,Syntax Directed Transduction.,l/PhilipMLewis: Philip M. Lewis II; s/RichardEdwinStearns: Richard Edwin Stearns,https://doi.org/10.1109/SWAT.1966.26,
FOCS,1966,conf/focs/focs66,Session I,https://dblp.org/db/conf/focs/focs66.html#conf/focs/KorenjakH66,Simple Deterministic Languages.,27/5231: A. J. Korenjak; h/JohnEHopcroft: John E. Hopcroft,https://doi.org/10.1109/SWAT.1966.22,
FOCS,1966,conf/focs/focs66,Session I,https://dblp.org/db/conf/focs/focs66.html#conf/focs/GinsburgGH66,One-Way Stack Automata (Extended Abstract).,g/SeymourGinsburg: Seymour Ginsburg; g/SheilaAGreibach: Sheila A. Greibach; h/MichaelAHarrison: Michael A. Harrison,https://doi.org/10.1109/SWAT.1966.15,
FOCS,1966,conf/focs/focs66,Session I,https://dblp.org/db/conf/focs/focs66.html#conf/focs/Cole66,Real-Time Computation by n-Dimensional Iterative Arrays of Finite-State Machines.,61/6772: Stephen N. Cole,https://doi.org/10.1109/SWAT.1966.17,
FOCS,1966,conf/focs/focs66,Session I,https://dblp.org/db/conf/focs/focs66.html#conf/focs/Cobham66,The Recognition Problem for the Set of Perfect Squares.,44/5388: Alan Cobham,https://doi.org/10.1109/SWAT.1966.30,
FOCS,1966,conf/focs/focs66,Session II,https://dblp.org/db/conf/focs/focs66.html#conf/focs/Brzozowski66,Roots of Star Events.,b/JABrzozowski: Janusz A. Brzozowski,https://doi.org/10.1109/SWAT.1966.21,
FOCS,1966,conf/focs/focs66,Session II,https://dblp.org/db/conf/focs/focs66.html#conf/focs/YoeliA66,Subdirect Decompositions of Transformation Graphs.,28/811: Michael Yoeli; 55/3295: Clarence M. Ablow,https://doi.org/10.1109/SWAT.1966.25,
FOCS,1966,conf/focs/focs66,Session II,https://dblp.org/db/conf/focs/focs66.html#conf/focs/Liu66,Pair Algebra and Its Application.,l/CLLiu: C. L. Liu,https://doi.org/10.1109/SWAT.1966.16,
FOCS,1966,conf/focs/focs66,Session II,https://dblp.org/db/conf/focs/focs66.html#conf/focs/Pu66,Generalized Decomposition of Incomplete Finite Automata.,11/1309: Arthur T. Pu,https://doi.org/10.1109/SWAT.1966.10,
FOCS,1966,conf/focs/focs66,Session II,https://dblp.org/db/conf/focs/focs66.html#conf/focs/Gill66,"Graphs of Affine Transformations, with Applications to Sequential Circuits.",10/5817: Arthur Gill,https://doi.org/10.1109/SWAT.1966.11,
FOCS,1966,conf/focs/focs66,Session III,https://dblp.org/db/conf/focs/focs66.html#conf/focs/GrasselliL66,A Method for the Combined Row-Column Reduction of Flow Tables.,88/2772: Antonio Grasselli; 88/2656: Fabrizio Luccio,https://doi.org/10.1109/SWAT.1966.1,
FOCS,1966,conf/focs/focs66,Session III,https://dblp.org/db/conf/focs/focs66.html#conf/focs/Epley66,Standard Minimum Transition Time Secondary Assignments for Asynchronous Circuits.,13/682: Donald L. Epley,https://doi.org/10.1109/SWAT.1966.23,
FOCS,1966,conf/focs/focs66,Session III,https://dblp.org/db/conf/focs/focs66.html#conf/focs/Unger66,A Row Assignment for Delay-Free Realizations of Flow Tables without Essential Hazards.,39/1101: Stephen H. Unger,https://doi.org/10.1109/SWAT.1966.2,
FOCS,1966,conf/focs/focs66,Session III,https://dblp.org/db/conf/focs/focs66.html#conf/focs/SmithK66,Synthesis of Multiple Sequential Machines.,45/6211: Edward J. Smith; 42/666: Zvi Kohavi,https://doi.org/10.1109/SWAT.1966.27,
FOCS,1966,conf/focs/focs66,Session III,https://dblp.org/db/conf/focs/focs66.html#conf/focs/HadlockC66,Realization of Sequential Machines with Threshold Elements.,62/860: F. O. Hadlock; 89/1268: C. L. Coates,https://doi.org/10.1109/SWAT.1966.18,
FOCS,1966,conf/focs/focs66,Session III,https://dblp.org/db/conf/focs/focs66.html#conf/focs/MastersM66,The Application of Threshold Logic to the Design of Sequential Machines.,96/3557: Gilbert M. Masters; 22/2669: Richard L. Mattson,https://doi.org/10.1109/SWAT.1966.29,
FOCS,1966,conf/focs/focs66,Session IV,https://dblp.org/db/conf/focs/focs66.html#conf/focs/DertouzosF66,Minimization and Convexity in Threshold Logic.,49/188: Michael L. Dertouzos; 78/3373: Zachary C. Fluhr,https://doi.org/10.1109/SWAT.1966.12,
FOCS,1966,conf/focs/focs66,Session IV,https://dblp.org/db/conf/focs/focs66.html#conf/focs/EvenKP66,On Minimal Modulo 2 Sums of Products for Switching Functions.,e/ShimonEven: Shimon Even; 43/4333: Igal Kohavi; 05/5492: Azaria Paz,https://doi.org/10.1109/SWAT.1966.13,
FOCS,1966,conf/focs/focs66,Session IV,https://dblp.org/db/conf/focs/focs66.html#conf/focs/StoverE66,Conjunctive Encoding of Boolean Matrices.,41/4758: D. R. Stover; 13/682: Donald L. Epley,https://doi.org/10.1109/SWAT.1966.6,
FOCS,1966,conf/focs/focs66,Session IV,https://dblp.org/db/conf/focs/focs66.html#conf/focs/GoldbergS66,Asynchronous Propagation-Limited Logic.,34/3302: Jacob Goldberg; 00/4597: Harold S. Stone,https://doi.org/10.1109/SWAT.1966.4,
FOCS,1966,conf/focs/focs66,Session IV,https://dblp.org/db/conf/focs/focs66.html#conf/focs/King66,The Synthesis of Multipurpose Logic Devices.,88/4057: W. Frank King III,https://doi.org/10.1109/SWAT.1966.31,
FOCS,1966,conf/focs/focs66,Session IV,https://dblp.org/db/conf/focs/focs66.html#conf/focs/ForslundW66,The Universal Logic Block (ULB) and its Application to Logic Design.,263/7360: Donald C. Forslund; 31/2283: Ronald Waxman,https://doi.org/10.1109/SWAT.1966.32,
FOCS,1966,conf/focs/focs66,Session V,https://dblp.org/db/conf/focs/focs66.html#conf/focs/Booth66,Statistical Properties of Random Digital Sequences.,61/6899: Taylor L. Booth,https://doi.org/10.1109/SWAT.1966.24,
FOCS,1966,conf/focs/focs66,Session V,https://dblp.org/db/conf/focs/focs66.html#conf/focs/Arbib66,Realization of Stochastic Systems.,14/6878: Michael A. Arbib,https://doi.org/10.1109/SWAT.1966.19,
FOCS,1966,conf/focs/focs66,Session V,https://dblp.org/db/conf/focs/focs66.html#conf/focs/Ott66,Reconsider the State Minimization Problem for Stochastic Finite State Systems.,64/851: Gene H. Ott,https://doi.org/10.1109/SWAT.1966.20,
FOCS,1966,conf/focs/focs66,Session V,https://dblp.org/db/conf/focs/focs66.html#conf/focs/Helm66,An Application of Coding Algebra to the Design of a Digital Multiplexing System using Linear Sequential Circuits.,32/4862: H. A. Helm,https://doi.org/10.1109/SWAT.1966.3,
FOCS,1966,conf/focs/focs66,Session V,https://dblp.org/db/conf/focs/focs66.html#conf/focs/Bayer66,Automorphism Groups and Quotients of Strongly Connected Automata and Monadic Algebras.,b/RudolfBayer: Rudolf Bayer,https://doi.org/10.1109/SWAT.1966.5,
FOCS,1966,conf/focs/focs66,Session V,https://dblp.org/db/conf/focs/focs66.html#conf/focs/Paul66,On the Automorphism Group of a Reduced Automaton.,36/5064-1: Manfred Paul,https://doi.org/10.1109/SWAT.1966.14,
FOCS,1967,conf/focs/focs67,Session I,https://dblp.org/db/conf/focs/focs67.html#conf/focs/PaullU67,Structural Equivalence of Context-Free Grammars.,27/5434: Marvin C. Paull; 39/1101: Stephen H. Unger,https://doi.org/10.1109/FOCS.1967.30,
FOCS,1967,conf/focs/focs67,Session I,https://dblp.org/db/conf/focs/focs67.html#conf/focs/Rosenkrantz67,Programmed Grammars: A New Device for Generating Formal Languages.,80/6105: Daniel J. Rosenkrantz,https://doi.org/10.1109/FOCS.1967.28,
FOCS,1967,conf/focs/focs67,Session I,https://dblp.org/db/conf/focs/focs67.html#conf/focs/Aho67,Indexed Grammars-An Extension of Context Free Grammars.,a/AVAho: Alfred V. Aho,https://doi.org/10.1109/FOCS.1967.16,
FOCS,1967,conf/focs/focs67,Session I,https://dblp.org/db/conf/focs/focs67.html#conf/focs/Greibach67,An Infinite Hierarchy of Context-Free Languages.,g/SheilaAGreibach: Sheila A. Greibach,https://doi.org/10.1109/FOCS.1967.5,
FOCS,1967,conf/focs/focs67,Session I,https://dblp.org/db/conf/focs/focs67.html#conf/focs/HopcroftU67a,Two Results on One-Way Stack Automata.,h/JohnEHopcroft: John E. Hopcroft; u/JeffreyDUllman: Jeffrey D. Ullman,https://doi.org/10.1109/FOCS.1967.37,
FOCS,1967,conf/focs/focs67,Session I,https://dblp.org/db/conf/focs/focs67.html#conf/focs/Wagner67,"On the Structure of Programming Languages, or, Six Languages for Turing Machines.",10/6164: Eric G. Wagner,https://doi.org/10.1109/FOCS.1967.26,
FOCS,1967,conf/focs/focs67,Session II,https://dblp.org/db/conf/focs/focs67.html#conf/focs/KarpM67,Parallel Program Schemata: A Mathematical Model for Parallel Computation.,k/RichardMKarp: Richard M. Karp; m/RaymondEMiller: Raymond E. Miller,https://doi.org/10.1109/FOCS.1967.27,
FOCS,1967,conf/focs/focs67,Session II,https://dblp.org/db/conf/focs/focs67.html#conf/focs/Luconi67,Completely Functional Asynchronous Computational Structures.,53/217: Fred L. Luconi,https://doi.org/10.1109/FOCS.1967.8,
FOCS,1967,conf/focs/focs67,Session II,https://dblp.org/db/conf/focs/focs67.html#conf/focs/Muller67,The General Synthesis Problem for Asynchronous Digital Networks.,99/4089: David E. Muller,https://doi.org/10.1109/FOCS.1967.34,
FOCS,1967,conf/focs/focs67,Session II,https://dblp.org/db/conf/focs/focs67.html#conf/focs/Amoroso67,A Parallel-Acting Iterative Automaton.,12/4030: S. M. Amoroso,https://doi.org/10.1109/FOCS.1967.2,
FOCS,1967,conf/focs/focs67,Session II,https://dblp.org/db/conf/focs/focs67.html#conf/focs/ArmstrongFM67,Synthesis of Asynchronous Sequential Circuits with Minimum Number of Delay Elements.,178/4974: Douglas B. Armstrong; 27/1177: Arthur D. Friedman; 93/5344: Prem R. Menon,https://doi.org/10.1109/FOCS.1967.31,
FOCS,1967,conf/focs/focs67,Session II,https://dblp.org/db/conf/focs/focs67.html#conf/focs/Friedman67,Universal Single Transition Time Asynchronous State Assignments.,27/1177: Arthur D. Friedman,https://doi.org/10.1109/FOCS.1967.38,
FOCS,1967,conf/focs/focs67,Session III,https://dblp.org/db/conf/focs/focs67.html#conf/focs/Hartmanis67,On the Complexity of Undecidable Problems in Automata Theory.,84/5656: Juris Hartmanis,https://doi.org/10.1109/FOCS.1967.23,
FOCS,1967,conf/focs/focs67,Session III,https://dblp.org/db/conf/focs/focs67.html#conf/focs/MeyerRF67,Turing Machines with Several Read-Write Heads (Preliminary Report).,m/ARMeyer: Albert R. Meyer; r/ArnoldLRosenberg: Arnold L. Rosenberg; 92/1660: Patrick C. Fischer,https://doi.org/10.1109/FOCS.1967.35,
FOCS,1967,conf/focs/focs67,Session III,https://dblp.org/db/conf/focs/focs67.html#conf/focs/GinsburgG67,Abstract Families of Languages.,g/SeymourGinsburg: Seymour Ginsburg; g/SheilaAGreibach: Sheila A. Greibach,https://doi.org/10.1109/FOCS.1967.3,
FOCS,1967,conf/focs/focs67,Session III,https://dblp.org/db/conf/focs/focs67.html#conf/focs/HopcroftU67b,An Approach to a Unified Theory of Automata.,h/JohnEHopcroft: John E. Hopcroft; u/JeffreyDUllman: Jeffrey D. Ullman,https://doi.org/10.1109/FOCS.1967.4,
FOCS,1967,conf/focs/focs67,Session III,https://dblp.org/db/conf/focs/focs67.html#conf/focs/FischerMR67,Real Time Counter Machines (Preliminary Version).,92/1660: Patrick C. Fischer; m/ARMeyer: Albert R. Meyer; r/ArnoldLRosenberg: Arnold L. Rosenberg,https://doi.org/10.1109/FOCS.1967.29,
FOCS,1967,conf/focs/focs67,Session III,https://dblp.org/db/conf/focs/focs67.html#conf/focs/BlumH67,Automata on a 2-Dimensional Tape.,b/ManuelBlum: Manuel Blum; h/CarlHewitt: Carl Hewitt,https://doi.org/10.1109/FOCS.1967.6,
FOCS,1967,conf/focs/focs67,Session IV,https://dblp.org/db/conf/focs/focs67.html#conf/focs/Kautz67,Testing for Faults in Combinational Cellular Logic Arrays.,29/3092: William H. Kautz,https://doi.org/10.1109/FOCS.1967.33,
FOCS,1967,conf/focs/focs67,Session IV,https://dblp.org/db/conf/focs/focs67.html#conf/focs/Klaschka67,Two Contributions to Redundancy Theory.,62/1040: Theresa F. Klaschka,https://doi.org/10.1109/FOCS.1967.36,
FOCS,1967,conf/focs/focs67,Session IV,https://dblp.org/db/conf/focs/focs67.html#conf/focs/ElspasS67,Decomposition of Group Functions and the Synthesis of Multirail Cascades.,52/2610: Bernard Elspas; 00/4597: Harold S. Stone,https://doi.org/10.1109/FOCS.1967.10,
FOCS,1967,conf/focs/focs67,Session IV,https://dblp.org/db/conf/focs/focs67.html#conf/focs/MowF67,Generalization of Self-Dual and Self-Complementary Dual Functions.,178/7384: Chao-Wei Mow; 53/198: King-Sun Fu,https://doi.org/10.1109/FOCS.1967.15,
FOCS,1967,conf/focs/focs67,Session IV,https://dblp.org/db/conf/focs/focs67.html#conf/focs/FerrariG67,A Cellular Structure for Sequential Networks.,98/2580: Domenico Ferrari; 88/2772: Antonio Grasselli,https://doi.org/10.1109/FOCS.1967.1,
FOCS,1967,conf/focs/focs67,Session IV,https://dblp.org/db/conf/focs/focs67.html#conf/focs/MasseyS67,"Inverse Problems in Coding, Automata, and Continuous Systems.",19/4346: James L. Massey; 33/1400: Michael K. Sain,https://doi.org/10.1109/FOCS.1967.17,
FOCS,1967,conf/focs/focs67,Session V,https://dblp.org/db/conf/focs/focs67.html#conf/focs/WeinerH67,Modular Decomposition of Synchronous Sequential Machines.,48/6860: Peter Weiner; h/JohnEHopcroft: John E. Hopcroft,https://doi.org/10.1109/FOCS.1967.20,
FOCS,1967,conf/focs/focs67,Session V,https://dblp.org/db/conf/focs/focs67.html#conf/focs/Martin67,Memory-Span Concepts and the Synthesis of Sequential Machines in Feedback Shift-Register Form.,74/2732: Robert L. Martin,https://doi.org/10.1109/FOCS.1967.19,
FOCS,1967,conf/focs/focs67,Session V,https://dblp.org/db/conf/focs/focs67.html#conf/focs/LawlerP67,Generalized State Identification Problems.,59/4835: Eugene L. Lawler; 54/1408: Thomas F. Piatkowski,https://doi.org/10.1109/FOCS.1967.14,
FOCS,1967,conf/focs/focs67,Session V,https://dblp.org/db/conf/focs/focs67.html#conf/focs/BrzozowskiC67,On Decompositions of Regular Events.,b/JABrzozowski: Janusz A. Brzozowski; 08/4435: Rina S. Cohen,https://doi.org/10.1109/FOCS.1967.21,
FOCS,1967,conf/focs/focs67,Session V,https://dblp.org/db/conf/focs/focs67.html#conf/focs/CohenB67,On the Star Height of Regular Events.,08/4435: Rina S. Cohen; b/JABrzozowski: Janusz A. Brzozowski,https://doi.org/10.1109/FOCS.1967.25,
FOCS,1967,conf/focs/focs67,Session V,https://dblp.org/db/conf/focs/focs67.html#conf/focs/Paz67,"Fuzzy Star Functions, Probabilistic Automata and Their Approximation by Nonprobabilistic Automata.",05/5492: Azaria Paz,https://doi.org/10.1109/FOCS.1967.13,
FOCS,1967,conf/focs/focs67,Session VI,https://dblp.org/db/conf/focs/focs67.html#conf/focs/SpiraA67,"Computation Times for Finite Groups, Semigroups and Automata.",03/2139: Philip M. Spira; 14/6878: Michael A. Arbib,https://doi.org/10.1109/FOCS.1967.9,
FOCS,1967,conf/focs/focs67,Session VI,https://dblp.org/db/conf/focs/focs67.html#conf/focs/Jones67,Classes of Automata and Transitive Closure.,j/NeilDJones: Neil D. Jones,https://doi.org/10.1109/FOCS.1967.7,
FOCS,1967,conf/focs/focs67,Session VI,https://dblp.org/db/conf/focs/focs67.html#conf/focs/AblowYT67,Irreducible Decompositions of Transformation Graphs by Assignment Techniques.,55/3295: Clarence M. Ablow; 28/811: Michael Yoeli; 79/1667: James Turner,https://doi.org/10.1109/FOCS.1967.18,
FOCS,1967,conf/focs/focs67,Session VI,https://dblp.org/db/conf/focs/focs67.html#conf/focs/Bayer67,On Endomorphisms and Congruences of Automata.,b/RudolfBayer: Rudolf Bayer,https://doi.org/10.1109/FOCS.1967.22,
FOCS,1967,conf/focs/focs67,Session VI,https://dblp.org/db/conf/focs/focs67.html#conf/focs/BavelT67,On the Decomposability of Monadic Algebras and Automata.,75/4269: Zamir Bavel; 93/2744: James W. Thomas,https://doi.org/10.1109/FOCS.1967.24,
FOCS,1968,conf/focs/focs68,Session I,https://dblp.org/db/conf/focs/focs68.html#conf/focs/TanMF68,Structural Simplification and Decomposition of Asynchronous Sequential Circuits.,54/1393: Chung-Jen Tan; 93/5344: Prem R. Menon; 27/1177: Arthur D. Friedman,https://doi.org/10.1109/SWAT.1968.29,
FOCS,1968,conf/focs/focs68,Session I,https://dblp.org/db/conf/focs/focs68.html#conf/focs/Kinney68,A Characterization of Some Asynchronous State Assignments.,51/5568: Larry L. Kinney,https://doi.org/10.1109/SWAT.1968.2,
